Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Soil_pH,Soil_Moisture,Crop,Yield
8,133,195,20.46657776,80.97598029,6.456079585,24.6833732,Grapes,16.472840047372355
8,139,199,29.36947679,81.53996362,6.336426667,23.19954831,Grapes,16.886508326639824
21,134,202,10.72302459,80.02130636,6.425419926,22.95925609,Grapes,0.9054937094058498
40,140,195,14.97846952,80.49979873,6.294395676,24.77999262,Grapes,10.637915691072164
39,127,202,15.3246651,81.67215994,6.477768039,24.77041092,Grapes,12.1474793343792
19,120,195,18.73932187,81.12109244,5.931538447,25.33278148,Grapes,21.162578841796687
21,139,201,19.3642553,83.36094029,5.980598579,23.49165155,Grapes,27.1279644582914
17,136,195,41.20733624,81.61051026,6.389783283,23.13283753,Grapes,0.2379376131514483
33,139,203,33.34214482,82.51034633,5.693287415,24.5060305,Grapes,16.622158853662395
32,130,196,40.66012294,81.24995984,6.372959542,25.46847717,Grapes,0.5155991264301067
37,135,205,11.82768186,80.2827185,5.510924849,25.48915246,Grapes,2.176239506152319
15,140,195,13.28504331,83.54193816,5.69945282,23.10346553,Grapes,2.482941887839836
39,132,196,35.83089092,83.32560104,5.778594403,25.36777266,Grapes,7.042773339302388
32,121,199,39.37102553,81.25353895,6.129812716,25.48305099,Grapes,1.0822477715568113
6,140,205,17.66558428,82.92903419,6.313085601,24.27216273,Grapes,6.57144479346453
8,120,196,24.06679352,82.66396666,6.053662544,24.25820625,Grapes,23.11583629223229
34,133,202,15.31413469,80.09711412,5.804799142,25.69581797,Grapes,10.48924039108079
16,145,199,26.91624843,80.76838926,5.953966361,24.11185973,Grapes,39.04913366434898
8,136,201,41.65602996,82.22118237,5.609255992,25.51627827,Grapes,0.0891526999758716
25,129,195,17.98667801,81.17712085,5.777271492,24.99174623,Grapes,20.839901879903053
16,130,201,29.12033769,82.79092939,5.682395429,23.97997261,Grapes,28.70093672492314
39,129,203,34.38922481,83.18392806,5.863996687,24.60632631,Grapes,12.74842696943812
38,135,203,41.36106301,82.79782954,6.444373116,24.28766518,Grapes,0.3701605095474273
33,120,205,35.12158265,82.26890793,5.550832178,24.22850141,Grapes,8.326469618647486
1,132,200,16.27852801,82.94270065,5.620745638,23.32604255,Grapes,0.7080643294040139
28,145,202,19.2077707,82.9042841,6.484323189,23.39975206,Grapes,33.65094760563851
6,128,200,25.96308415,82.57813624,5.838748311,24.40167427,Grapes,17.738345850151923
6,139,199,25.67385024,81.6212135,6.29099842,25.49114776,Grapes,18.97304149329304
29,122,196,41.94865736,81.15595212,5.638328481,25.19213492,Grapes,0.1920347255679136
37,144,197,11.18994268,80.8084305,6.415555956,23.25929582,Grapes,1.700813855842011
38,120,197,17.5438296,82.94703302,6.323722572,25.39386133,Grapes,24.93575158043508
38,141,198,13.05809741,80.28297993,5.757009965,24.52768271,Grapes,4.214040883415961
14,121,203,9.724457611,83.74765639,6.158689406,25.59313548,Grapes,0.3568292194205062
6,125,204,27.92004934,82.93262435,5.733539807,24.2876231,Grapes,15.054712247630874
32,138,197,9.535585543,80.73112694,5.908724337,24.14975624,Grapes,0.5594179671046037
11,124,204,13.42988625,80.06633966,6.361141107,24.71276735,Grapes,2.2040812755410104
23,138,200,9.851242629,80.22631717,5.96537863,23.85862771,Grapes,0.5522733083501554
6,142,202,27.23708304,82.94573346,6.224542938,24.43249683,Grapes,17.277187571430762
37,124,195,18.70679077,83.4795292,6.209928251,23.33231287,Grapes,33.502332717553216
35,134,204,9.949929082,82.55138983,5.841138354,23.16326882,Grapes,0.7548921085413565
119,19,55,25.18780042,83.44621709,6.818261383,17.66500254,Watermelon,37.33758275939589
114,8,50,24.74631269,88.30866319,6.581587932,20.85007513,Watermelon,21.423434149049744
93,22,52,26.58740671,81.32563243,6.932739726,16.2285633,Watermelon,34.12559459723739
80,26,55,24.53442564,88.989272,6.140099215,18.30924923,Watermelon,37.57717649626294
85,27,45,26.0713757,88.7285657,6.467095849,20.80360013,Watermelon,36.83175014296483
85,22,53,25.96534238,89.77076659,6.849471704,21.28258206,Watermelon,34.76567799941494
82,22,45,26.22338015,85.34866045,6.512196212,19.8855152,Watermelon,32.95476301411182
118,13,54,24.41311871,89.81574032,6.039584629,16.86161918,Watermelon,29.28005658907325
83,25,53,26.49195283,80.04678201,6.057697106,20.78390562,Watermelon,35.26041718337849
86,15,47,24.04355803,84.18406764,6.423898762,19.65209757,Watermelon,28.06376467083397
101,10,47,25.5421695,83.31883376,6.936997681,20.73949205,Watermelon,22.541192984202578
119,9,50,26.74550678,83.9195902,6.251286661,15.91790374,Watermelon,21.75324721984808
104,17,46,25.7131428,80.22972777,6.190015912,16.57747651,Watermelon,31.29103369927656
95,12,51,25.76484262,84.1726996,6.681606702,16.90249113,Watermelon,26.083399921316623
102,14,52,26.79489868,89.64815231,6.51075991,20.78762016,Watermelon,28.593160142086088
109,21,55,24.9004602,89.73524177,6.770278088,20.70385659,Watermelon,38.5052163617276
81,18,50,26.80750629,88.22874955,6.429788073,21.09163522,Watermelon,29.671331992560763
103,17,51,25.11189154,80.02621335,6.209888345,16.89843962,Watermelon,32.84845727571425
105,14,50,26.2148837,87.6883982,6.419052193,21.33790459,Watermelon,29.26089873021467
97,8,52,24.9103226,86.97190046,6.237861736,18.41544739,Watermelon,20.24989664623831
120,19,49,25.79448878,84.26830701,6.762471629,20.41732529,Watermelon,35.72566467594327
95,16,55,25.26931156,87.55055105,6.612847999,15.72600696,Watermelon,32.286253196843084
83,29,52,25.76402693,87.5931128,6.704688865,17.42851359,Watermelon,39.41756248464687
83,9,45,25.85483596,89.13163965,6.049609892,17.65855447,Watermelon,19.01361245269417
91,21,50,24.33528185,81.44030363,6.762030215,18.08078629,Watermelon,34.68277646884099
116,5,54,25.37601283,80.99313508,6.65398725,20.64088641,Watermelon,15.36765220296374
88,29,51,24.71885473,88.94568335,6.095689937,18.12062824,Watermelon,39.594867671427885
118,15,45,24.21495706,84.20576992,6.538006356,17.99177725,Watermelon,30.906986542430538
92,21,48,25.81692236,82.043255,6.377427122,19.95104419,Watermelon,34.66010789506412
106,14,45,24.47018505,84.16390229,6.417011754,20.65164656,Watermelon,28.84083485152421
99,5,47,24.13078816,84.84494575,6.649086972,18.90652355,Watermelon,13.696336602425244
98,8,51,26.1793464,86.52258079,6.25933595,18.39957177,Watermelon,19.668402935880152
108,22,46,26.17668721,86.7295205,6.121168559,19.52150855,Watermelon,35.30763372277351
119,7,55,26.03867719,84.6378378,6.031424482,16.95383279,Watermelon,19.14596930677594
117,27,48,26.53259325,82.39053979,6.835268184,19.80074937,Watermelon,39.76768561502144
109,10,53,26.81938687,87.8274604,6.551750306,17.43159132,Watermelon,23.6170606038268
80,16,46,25.50405534,81.40297428,6.940236218,18.1259577,Watermelon,27.384763836789844
100,18,52,26.20234499,80.38266489,6.87606733,20.42512025,Watermelon,32.61437229406955
91,7,53,25.13735887,89.28272716,6.457216535,16.7037285,Watermelon,18.47506371265073
86,6,53,25.92030221,83.47202566,6.921847888,16.29506183,Watermelon,15.239030753717447
107,5,52,26.6634609,89.98405233,6.881425746,20.69208955,Watermelon,13.704817282701084
103,16,49,24.06731461,81.64075303,6.915717008,19.0667023,Watermelon,30.422013980279004
101,20,48,24.6774157,82.75411437,6.206247494,20.591119,Watermelon,34.72776428491047
85,25,47,26.11440416,87.64081095,6.29542477,21.0004622,Watermelon,35.54887789961119
84,7,51,26.81530456,87.65694462,6.399669044,20.21285512,Watermelon,16.51819142601896
98,25,52,25.2801372,83.15393658,6.224066378,18.3605075,Watermelon,39.398839297994
97,25,50,26.22005978,80.90127035,6.093814669,18.30044235,Watermelon,37.11423823614744
90,16,45,24.92093261,80.61750795,6.291540278,18.72330693,Watermelon,29.203088639480363
95,12,46,26.21667586,81.01009354,6.32281728,19.90064252,Watermelon,24.6943156181168
82,23,49,26.81383586,87.21986949,6.873283991,19.05315457,Watermelon,32.330901475040925
82,25,51,24.31334971,87.47409052,6.074209622,18.02082864,Watermelon,35.841490530226785
118,21,51,24.42998931,86.33904774,6.678805092,18.1558673,Watermelon,38.44196290636426
120,20,45,25.66576039,88.6984228,6.114128685,19.77793812,Watermelon,35.13724598295267
91,7,52,25.07803672,83.46230461,6.405054243,20.4021923,Watermelon,18.305012479939048
81,6,55,24.88910524,85.87059083,6.110142735,19.05373317,Watermelon,15.43855066474439
101,13,54,25.42900869,82.91481799,6.828982708,20.38547296,Watermelon,28.43004553077939
101,17,55,24.37118217,87.1269128,6.451499764,17.02272325,Watermelon,34.116697705592195
111,6,53,26.4930645,88.59143088,6.313512999,17.43213278,Watermelon,16.575229806149615
107,10,49,25.83202912,89.00481725,6.755192025,17.19738684,Watermelon,23.536048784221496
115,11,46,24.41592661,89.39655519,6.623167177,15.78207431,Watermelon,25.48751062136204
84,25,52,24.37190239,81.2514818,6.12532356,16.89913673,Watermelon,36.64475056930614
120,7,47,24.24782473,83.03687902,6.653867608,19.93269034,Watermelon,18.937446315635977
91,12,46,24.64458469,85.49938185,6.343942518,18.07821561,Watermelon,25.015798674089734
89,22,52,24.89681131,86.10782926,6.217300786,19.4673167,Watermelon,35.9715268364046
113,19,46,25.41864024,81.12122989,6.286387658,18.42620888,Watermelon,34.68013756860725
97,22,50,26.26028739,86.14585891,6.7698938,21.14332986,Watermelon,35.484093795022446
90,14,52,24.84740848,89.20454622,6.391858432,21.34461852,Watermelon,28.925504058344536
104,23,47,26.98212846,86.70068316,6.770434148,16.52670174,Watermelon,34.44578845122434
81,16,45,26.90435747,86.25426228,6.727468157,21.36775869,Watermelon,26.118434794590485
88,5,47,25.86475496,86.67468041,6.662244646,16.02458276,Watermelon,13.098682765797657
92,7,45,26.70607759,81.14149505,6.944640222,18.99722286,Watermelon,15.811803653109989
81,18,50,26.44019475,80.91934337,6.507110986,17.9363436,Watermelon,30.51797027590949
111,5,55,26.283443,84.42478917,6.520663422,18.78928083,Watermelon,14.99111274792872
108,23,51,26.84366082,83.85039964,6.106500787,15.75535747,Watermelon,35.86117996617701
83,10,53,24.92994759,85.00802358,6.195142279,18.2064927,Watermelon,22.397574760217253
101,11,51,25.50736962,84.24340241,6.792035575,16.8985344,Watermelon,25.07749596299304
114,21,55,25.4438391,87.9392312,6.472756256,20.72284393,Watermelon,39.86995291172792
99,6,45,26.12588914,86.5507939,6.000975617,15.89428182,Watermelon,14.793377560389144
92,20,55,25.10474753,87.5267616,6.587791262,21.22563059,Watermelon,36.20031982617975
92,7,48,26.27520631,86.63249555,6.956508826,19.82398993,Watermelon,16.627609232254173
91,24,55,26.27061608,83.09194521,6.259086583,17.63459051,Watermelon,37.42022842259789
110,21,54,26.73690828,87.82430156,6.747537642,17.83461787,Watermelon,36.14071016472634
89,25,54,24.69368934,85.56967628,6.353107393,18.27411157,Watermelon,39.11863155308643
100,10,53,24.54356968,84.60808277,6.211748957,16.26626509,Watermelon,23.83189271109712
83,22,54,25.89762315,81.96664832,6.277245254,19.85620706,Watermelon,35.205283921954724
95,14,50,26.6333118,84.31756844,6.560443519,20.37892574,Watermelon,27.675428224489384
97,12,47,25.28784623,89.63667876,6.765094964,20.94453352,Watermelon,25.57767226889117
110,7,45,26.63838589,84.69546874,6.189213927,18.08169141,Watermelon,17.079573655742298
96,18,50,25.3310446,84.30533791,6.904241707,16.12993879,Watermelon,32.36268151667597
83,23,55,26.89750174,83.89241484,6.463271076,16.83101651,Watermelon,34.790755604036484
120,24,47,26.98603693,89.4138489,6.260838965,21.01976059,Watermelon,36.940226286234655
24,128,196,22.75088787,90.69489172,5.521466996,35.92867399,Apple,23.05944976417009
7,144,197,23.8494014,94.34814995,6.133220586,36.96874986,Apple,10.20876195921161
14,128,205,22.60800988,94.58900601,6.226289556,37.54013181,Apple,16.64926273406472
8,120,201,21.18667419,91.13435689,6.321152192,39.3199204,Apple,8.7871725782979
20,129,201,23.41044706,91.69913296,5.587905967,37.55108997,Apple,21.627210940361422
32,137,204,22.86006627,93.12859895,5.824151693,38.02576799,Apple,29.37681901219444
27,139,205,22.48403042,93.40819246,5.772179946,34.52510422,Apple,25.39147852505429
22,144,196,21.91191314,91.68748063,6.499226821,37.83796773,Apple,22.360280408144128
1,124,199,23.71059131,93.27392415,5.658473817,36.57116635,Apple,1.5113863338371432
30,122,197,21.37784654,92.72043743,5.573241391,34.69589129,Apple,22.68162276235917
29,121,196,22.84852833,94.32130209,6.079497202,39.71200698,Apple,27.75504841095912
13,126,204,23.1094265,92.79630809,6.383180271,35.28269885,Apple,16.6059935808091
9,139,199,23.25230817,94.54128292,5.867420996,34.4700692,Apple,11.869226265356604
30,143,199,23.76881552,90.59810302,5.7983508,33.58185477,Apple,29.96824646187679
36,140,198,23.34386401,91.47684705,6.28188384,34.20310319,Apple,34.23134907222343
37,137,199,22.63946441,90.18451645,5.697945522,35.32775514,Apple,30.84578763940264
33,121,203,22.45696744,94.76285385,5.605934087,37.19562428,Apple,27.65866209500809
7,144,195,22.96388477,93.58065995,5.85648105,34.26646511,Apple,9.353738841849976
35,128,205,21.07273439,93.56585985,6.041053829,35.19359239,Apple,25.309580364178
29,128,198,22.44075021,92.70785115,5.685062404,39.10854399,Apple,25.841587715623977
2,143,196,22.71271308,90.45261746,5.669489065,35.77162635,Apple,2.8096152902279528
34,140,198,21.70416965,93.44006288,5.751707342,37.29256885,Apple,26.628899231916098
29,144,204,22.43324518,92.48667725,5.800448951,38.42026405,Apple,26.64475816912686
32,141,203,21.25941052,92.84416234,5.821347769,35.53616296,Apple,24.39023468117057
13,144,197,22.9215706,94.89613443,6.28022267,34.56728575,Apple,16.394737427466485
25,143,198,22.81212536,91.51861705,6.027314401,35.18828305,Apple,25.557671779924416
9,137,200,21.12152071,90.6878768,5.636687393,33.73612652,Apple,9.096680685146222
6,144,198,21.11478672,90.31528693,5.559363609,34.22662695,Apple,6.3603672786952
37,126,196,23.59997268,90.97597665,5.596449493,34.9921894,Apple,32.36297035145753
2,120,203,23.12652652,94.71203306,5.893492999,35.40838601,Apple,2.923818151202448
11,143,197,22.98458907,93.3204487,5.875718516,39.3089794,Apple,13.805981673052912
10,141,201,22.12659387,90.97818277,6.386021424,34.23598491,Apple,12.371390668581272
24,142,202,22.53779727,91.48135786,5.710819862,33.46191862,Apple,23.467651587747696
23,138,195,22.49095104,91.70292746,5.795985716,39.94008911,Apple,22.742044572600108
18,125,204,22.35548159,94.47811755,6.046673619,37.7404098,Apple,19.20460987995513
13,121,196,22.20700989,93.50574163,6.443382913,38.72395894,Apple,15.196539154563892
26,122,202,22.44516988,94.73763514,5.617227184,34.99549635,Apple,23.80220589119674
28,123,202,22.76643029,92.12438519,6.442289294,38.80344681,Apple,28.13884073150836
26,121,201,22.19109412,90.02575116,6.162034371,36.46915598,Apple,24.5090162288416
21,137,196,23.6119202,91.70293849,5.812781806,39.70979374,Apple,23.334209023322423
21,135,198,23.86087054,94.92048112,5.765015126,34.37475083,Apple,23.4729075406426
5,144,205,21.42177231,92.62665309,6.184922574,33.7369442,Apple,6.066462761543546
2,123,205,22.36629253,90.78572467,5.739652177,40.11010397,Apple,2.700445183078645
15,133,199,23.99686172,91.61001707,5.824778636,37.99146307,Apple,18.52894560978813
31,130,198,21.80129837,92.73446667,5.554823557,38.69501928,Apple,24.72386375495434
25,143,200,23.80436344,92.80441624,6.024248787,33.10898112,Apple,27.347754009226488
16,143,204,23.71475278,91.53331177,5.631333387,39.22303635,Apple,19.05509992518235
19,122,202,23.34467359,90.37981478,5.811975094,36.63660966,Apple,21.114116452952896
10,125,196,22.31253665,90.03577124,5.730557448,36.68644124,Apple,11.575208329830163
20,139,202,23.50201428,92.21083961,5.66999105,35.22611922,Apple,22.16487395025036
28,123,198,23.46260321,91.45665004,5.682751473,36.31504009,Apple,27.30685729084353
28,136,200,23.06204373,92.39544055,6.245858905,37.16664083,Apple,28.60965375713012
2,131,199,22.47420512,91.22759742,6.017370134,39.89022124,Apple,2.826017407222968
2,140,197,22.69780133,92.82223419,5.53456749,34.38242052,Apple,2.758323746616105
27,138,201,23.66682067,93.90191078,5.952367662,34.48289514,Apple,28.25464700068047
30,127,204,22.50050273,92.45878335,6.126436584,33.19953744,Apple,27.881741593410325
32,145,203,23.83053666,90.84422164,6.406818518,35.68870089,Apple,33.48336573368794
29,139,205,23.64142354,93.74461474,6.155939453,37.72736138,Apple,30.298030295652584
26,126,195,21.41363812,92.99124545,5.878568981,38.21778922,Apple,21.58052729767728
40,136,202,22.85267372,94.5764581,5.935336308,37.96879385,Apple,33.759585239537664
6,124,200,22.98208095,93.84505029,5.971332179,35.68540957,Apple,8.142921621229917
35,138,200,21.19909519,90.80819418,5.67130617,33.9896242,Apple,24.96797398812865
17,136,196,23.87192332,90.49939035,5.882155988,33.80885328,Apple,20.39065994928811
33,134,205,21.0365275,94.33919546,6.08551916,37.16703259,Apple,24.570156314374405
16,143,197,22.61711614,93.51978375,5.90402645,37.79473466,Apple,18.01943695257678
27,120,200,21.45278675,90.74531921,6.110218826,37.73093626,Apple,22.711557117028526
29,145,205,22.81227579,92.12992101,6.212302608,35.61446989,Apple,28.87345934284832
3,141,197,21.98141856,91.12719303,6.142803397,37.37899851,Apple,4.020576807300371
15,123,204,22.52709326,92.54780429,6.365972688,37.35143874,Apple,17.56843068443716
5,136,195,22.35628673,91.92360477,6.264202804,35.16371876,Apple,6.77909349223213
10,136,204,21.19852186,92.15595143,6.276198595,34.61363078,Apple,10.78066446147138
7,141,195,23.8812458,93.45067555,5.514253142,34.34243284,Apple,9.524063957106366
2,129,201,22.78234161,94.36803516,5.682343744,39.29453876,Apple,2.805056159025977
29,138,197,22.19055385,92.43764169,5.830892252,39.15582647,Apple,25.79171533412886
30,137,200,22.91430043,90.70475565,5.603413172,38.27714497,Apple,27.61797864366404
29,132,204,23.08950736,90.22507299,6.0967531,35.29214371,Apple,28.821488244670544
14,139,197,21.72484506,92.83975602,6.056529526,39.16556784,Apple,14.887370089874567
18,125,203,22.44307715,91.59234006,6.160267496,33.66568411,Apple,19.583039280497264
33,143,204,21.1316077,91.95769858,5.814434775,39.40781454,Apple,24.427244132155163
40,144,196,22.71750705,92.25479855,5.987262638,34.95085822,Apple,33.62971554130537
9,143,197,23.75033085,92.88160462,5.570020684,38.00582836,Apple,11.874657524002322
38,135,203,23.76121837,93.661643,5.965551311,33.16837816,Apple,34.949755627941464
28,130,196,22.13450646,94.67695747,6.062356467,36.64377078,Apple,25.45659636116183
35,142,203,21.17089176,90.23730166,5.895319002,39.7268721,Apple,25.635510989392763
12,129,205,22.36238282,91.15761594,6.119432215,38.29979095,Apple,14.230504879150091
1,135,203,22.77856513,92.70124029,5.624203283,36.88963273,Apple,1.4302641079607414
31,121,201,23.15791104,90.34396882,5.731535258,36.00943707,Apple,28.659453365551467
35,131,203,22.42776057,93.91722423,5.893490899,33.71352698,Apple,29.763088402769487
29,140,195,23.64082979,90.95257927,5.560521058,37.74227928,Apple,28.26940196627668
33,138,198,22.29423493,90.69033986,6.222390798,39.46605586,Apple,29.462764343812232
14,140,197,23.35225078,90.90054697,6.071255131,36.67762592,Apple,17.50966288690424
35,145,195,22.03911546,94.58075845,6.231950009,36.08632224,Apple,29.777240973058387
40,120,197,23.80593812,92.48879468,5.889480679,38.57286057,Apple,35.09200568773081
25,132,198,22.31944084,90.85174383,5.732757516,32.96475411,Apple,23.35734814191778
31,137,196,22.14464104,93.82567435,6.400321212,38.85950529,Apple,28.335976709684022
36,144,196,23.65167552,94.50528753,6.496934492,37.34515138,Apple,35.735037053468254
10,140,197,22.16939473,90.27185592,6.229498836,39.96215839,Apple,12.20479406327859
22,30,12,15.78144173,92.51077745,6.354006744,38.40086264,Orange,11.239817109927618
37,6,13,26.03097313,91.50819306,7.511755068,33.30022236,Orange,31.07874756063033
27,13,6,13.36050601,91.35608208,7.335158382,36.1570944,Orange,1.6729084018044007
7,16,9,18.87957654,92.04304496,7.813916603,37.14538825,Orange,6.16160001119469
20,7,9,29.47741671,91.57802915,7.129136941,36.14159474,Orange,12.777195741997646
5,23,15,25.66901098,92.04670813,7.408939392,36.53517813,Orange,17.395810022708055
13,23,6,23.96147583,90.26408017,7.365338111,33.70570986,Orange,19.57762249116522
33,12,8,25.26052689,90.31153735,6.822282114,37.92227862,Orange,36.14407748672282
6,9,12,31.08368929,90.14362642,7.028746406,35.71536374,Orange,5.111823059354765
19,7,10,14.78003032,91.22062116,6.118430299,32.98740695,Orange,2.529973884074357
24,18,6,26.56608303,94.45239715,6.285312759,37.63783118,Orange,28.42153129013597
9,11,8,24.85903405,94.39000473,6.559236744,36.31619925,Orange,13.487438218588744
31,8,7,34.51465139,93.63812684,7.163245982,33.95646339,Orange,3.761210841797237
22,17,5,24.12188673,90.72351622,6.945562889,33.74587126,Orange,22.463388386568568
13,5,8,23.85340379,90.10522549,7.474710503,34.05839828,Orange,9.093661968641769
16,8,9,24.60297538,91.28408653,7.601189843,36.17666997,Orange,16.88852455452243
4,13,6,15.63211033,94.25966183,7.561143224,33.35361218,Orange,0.8946773779972422
8,7,10,28.2620488,91.98317355,6.929216014,34.4290879,Orange,8.234728939638153
4,23,5,22.67594476,93.36348717,7.477935216,35.90036365,Orange,5.459326503810149
33,14,8,21.03200078,92.9641969,7.684420446,36.00068805,Orange,26.412601279928584
30,7,15,33.23453301,91.06053924,7.825531916,37.46149144,Orange,8.629062834232593
11,14,5,11.50322938,94.8933184,6.946354724,37.40470621,Orange,0.3159204861497402
9,8,15,14.34320488,94.35734702,7.994465371,35.86848055,Orange,1.5184039798564786
5,18,14,33.1056981,93.48447453,7.434118807,38.43991704,Orange,3.9775610126723535
29,25,14,30.49183837,90.4582865,7.781988584,36.76155474,Orange,36.86486829464584
33,12,15,30.25578031,92.03272799,6.052318465,37.73485991,Orange,32.55280810022085
8,16,6,12.22816189,90.26457428,7.106650373,35.34947431,Orange,0.4377044614235072
15,14,8,10.01081312,90.22399223,6.22094286,38.50405356,Orange,0.2590934727536821
16,7,8,22.79196751,90.60901895,6.420457311,37.67482971,Orange,14.1860897491268
5,25,6,30.72119881,94.01331956,6.011302181,34.88844882,Orange,4.953919649026644
6,8,11,24.35590861,92.39651663,6.600948788,38.59041888,Orange,9.607793991052723
10,5,5,21.21306973,91.35349216,7.817846496,36.66190693,Orange,3.696814530251179
1,17,6,10.78689755,91.38411917,6.8198271,37.9682025,Orange,0.0304674547304047
1,30,10,11.89925671,91.34663797,7.291405641,33.95895023,Orange,0.1041617213581931
24,27,9,18.86883219,93.24688124,6.157135092,38.50393609,Orange,23.32822305217986
36,11,13,17.34083741,93.04897191,7.1917274,36.58604264,Orange,15.403415491814949
40,21,8,34.90665289,92.87820148,7.418761774,33.56052681,Orange,7.277236757862451
32,18,13,13.8377282,91.74780462,6.044167236,35.2262419,Orange,5.256186349918214
9,10,10,22.3551049,93.52211892,6.010391864,33.36679853,Orange,12.512320493844475
13,16,8,34.74004942,93.12316972,6.949838549,32.98758201,Orange,3.2913530807139746
15,9,11,11.54785707,94.14861001,7.907956251,35.46807963,Orange,0.5270008297024681
29,11,5,23.13338811,91.94670335,7.639788459,34.20184325,Orange,18.30860119129938
1,15,9,29.98364695,94.55239717,7.53350946,37.3436873,Orange,1.260551062200412
18,5,11,20.87947369,90.93756231,6.251586885,33.63651684,Orange,11.74140993436532
14,22,9,17.24944623,91.13772765,6.543191814,36.52558954,Orange,9.432355747694205
33,15,7,15.83388699,91.68293851,7.651225301,35.7348108,Orange,6.329608182796179
4,6,7,23.01014302,91.11764246,6.708889665,36.57293954,Orange,3.484621805395875
17,16,14,16.39624284,92.18151927,6.625538653,33.77705776,Orange,9.597140484818915
12,20,10,24.45132792,93.10527686,6.528354932,35.65261776,Orange,28.559511156107444
34,29,8,31.87859192,91.15248149,6.450640306,34.46660417,Orange,23.194286351743
39,28,10,31.34920143,91.48247612,7.181907673,35.56177652,Orange,31.666581701795543
31,25,12,18.05142392,90.03969587,7.016482298,36.31591635,Orange,26.12653006347439
12,6,8,30.84835031,92.86773675,6.388617138,35.06157129,Orange,5.586919340847055
12,29,13,22.45616931,91.52781832,7.57125447,38.10543951,Orange,32.370072983651674
26,11,11,13.70319166,90.95589386,7.609348255,34.73979537,Orange,2.685827446225189
19,24,15,20.48954522,93.72485075,7.137136973,36.33310204,Orange,37.17053692742665
39,21,9,13.20844373,94.02769434,6.354022554,34.73264816,Orange,3.7672770489975593
16,29,13,32.31944397,93.67804556,6.196907944,37.99530095,Orange,17.164522262935893
37,23,12,31.52675982,90.50621806,6.395258356,36.70027006,Orange,32.67983041610839
31,5,14,17.66545409,91.69865887,6.583411671,36.00165247,Orange,9.808678552958844
18,12,8,12.59093977,91.81668769,6.206053072,38.50335397,Orange,1.111149001359793
20,20,10,11.86631922,93.68394562,6.976997772,34.67245661,Orange,1.2857882474370133
5,8,5,11.03367937,92.22706805,6.562594972,36.60103233,Orange,0.0888052322522806
20,8,12,25.2990432,94.96419851,7.260416405,38.09578805,Orange,25.630949717489543
25,21,11,32.23797837,90.15406807,6.460044778,34.28311075,Orange,19.05124895674488
14,19,14,17.68408797,94.35815354,6.699164936,35.24822316,Orange,13.569032208969858
37,18,12,10.2708877,90.19147747,7.401121811,34.8550346,Orange,0.8138524378745624
26,15,6,17.22034507,94.78797376,6.912033409,35.23144664,Orange,8.316199768793043
13,22,5,19.667056,90.50096668,7.764040111,32.98097598,Orange,9.0910458078287
32,25,9,10.35609594,93.75652041,7.796034006,33.2602571,Orange,0.7112203343283671
19,7,9,27.255435,91.71369387,6.969883483,33.25845833,Orange,16.8815161125059
28,7,9,34.5917846,92.13229786,6.730757538,37.40374388,Orange,3.9696772185866007
24,30,11,32.39523995,94.51768464,6.601395755,36.73957759,Orange,20.619334081014344
7,17,10,10.16431299,91.22320999,6.465913274,34.75935374,Orange,0.2051187877344116
18,23,8,21.49118657,93.43949693,6.41354791,33.35689333,Orange,27.49862011084351
7,20,12,16.53460397,94.76759975,6.475275337,35.81746828,Orange,4.971722175364789
20,23,11,31.8520694,90.12220323,6.407715561,35.78893856,Orange,18.917967089611224
18,14,11,28.04799508,90.00621688,6.550814117,37.85377868,Orange,28.78656679208597
34,11,10,31.75048899,94.59551226,7.36220835,37.29854313,Orange,15.71217698426727
20,29,10,29.07412717,93.27189064,7.36549204,33.15795606,Orange,32.98055285171895
37,24,13,19.14381903,90.71037456,7.8546243,35.23651701,Orange,36.36486350525331
12,8,10,16.14820285,91.4448027,7.995848977,35.06573747,Orange,2.9212192819646767
34,10,14,34.05296914,92.05811721,6.725600855,37.75921977,Orange,9.706190420919336
6,13,9,34.51423957,90.56151463,7.786725333,38.19747034,Orange,1.654243283049348
27,30,5,32.71748548,90.54608254,7.656978112,36.76120057,Orange,9.62031727763317
13,8,12,25.16296632,92.54736032,7.105904818,37.04359761,Orange,18.84099166985609
6,7,7,27.68167318,94.47316879,7.199106204,36.95388351,Orange,5.042672281433206
31,26,9,11.69894639,93.25638873,7.566165721,33.8507469,Orange,1.5429639569093092
61,68,50,35.21462816,91.49725058,6.793245417,74.04439845,Pawpaw,15.195509662331432
58,46,45,42.39413392,90.79028064,6.576261427,29.61668821,Pawpaw,0.2482520213664016
45,47,55,38.4191628,91.14220381,6.751452932,38.46706543,Pawpaw,2.709853045621514
39,65,53,35.33294932,92.11508608,6.560743093,71.90039037,Pawpaw,11.94780173729953
31,68,45,42.92325255,90.07600528,6.938313356,60.58644374,Pawpaw,0.1306125797416674
70,68,45,33.83508569,92.85470152,6.991626158,62.64494333,Pawpaw,25.64053077594495
68,62,50,33.20258348,92.76437927,6.977700268,60.95639603,Pawpaw,32.07063593112169
69,64,47,40.21199348,94.50766912,6.993473247,57.83799782,Pawpaw,1.189784662496019
58,51,47,42.13473976,91.70445386,6.757470637,60.92037385,Pawpaw,0.3069806150946308
